dataset,n,label,delta
nips34,2,0,-0.1
nips34,7,1,0.04444444444444444
nips34,7,0,-0.05555555555555556
nips34,8,0,-0.018181818181818184
nips34,12,1,0.019047619047619046
nips34,10,1,0.0064102564102564135
nips34,7,0,-0.03333333333333333
nips34,7,0,-0.02222222222222222
nips34,10,0,-0.02564102564102564
nips34,12,0,-0.019047619047619046
nips34,9,1,0.015151515151515147
nips34,2,1,0.05
nips34,12,1,0.03809523809523809
nips34,3,1,0.033333333333333326
nips34,0,0,-0.16666666666666666
nips34,9,1,0.007575757575757579
nips34,3,1,0.033333333333333326
nips34,12,1,0.019047619047619046
nips34,3,0,-0.03333333333333333
nips34,4,1,0.07142857142857142
nips34,3,0,-0.06666666666666667
nips34,3,0,-0.03333333333333333
nips34,7,1,0.02222222222222222
nips34,11,1,0.01648351648351648
nips34,5,1,0.03571428571428571
nips34,12,1,0.03809523809523809
nips34,2,1,0.05
nips34,10,0,-0.05128205128205128
nips34,9,1,0.06818181818181818
nips34,10,0,-0.04487179487179487
nips34,10,0,-0.02564102564102564
nips34,4,1,0.023809523809523805
nips34,7,1,0.03333333333333334
nips34,11,1,0.02747252747252747
nips34,1,1,0.16666666666666669
nips34,3,0,-0.06666666666666667
nips34,9,1,0.007575757575757579
nips34,10,1,0.03205128205128205
nips34,10,1,0.019230769230769232
nips34,10,1,0.03205128205128205
nips34,6,1,0.05555555555555555
nips34,2,0,-0.1
nips34,10,1,0.044871794871794865
nips34,4,0,-0.047619047619047616
nips34,6,1,0.09722222222222222
nips34,3,1,0.06666666666666667
nips34,1,0,-0.08333333333333333
nips34,6,0,-0.08333333333333333
nips34,7,1,0.05555555555555556
nips34,5,1,0.053571428571428575
nips34,10,1,0.0064102564102564135
nips34,4,1,0.07142857142857142
nips34,11,0,-0.016483516483516484
nips34,7,0,-0.02222222222222222
nips34,12,0,-0.04285714285714286
nips34,4,1,0.07142857142857142
nips34,9,0,-0.022727272727272724
nips34,3,0,-0.13333333333333333
nips34,11,1,0.01648351648351648
nips34,5,1,0.10714285714285715
nips34,5,1,0.053571428571428575
nips34,8,0,-0.03636363636363637
nips34,5,0,-0.03571428571428571
nips34,8,1,0.009090909090909089
nips34,7,1,0.05555555555555556
nips34,12,0,-0.04285714285714286
nips34,6,1,0.013888888888888888
nips34,9,0,-0.04545454545454545
nips34,6,0,-0.041666666666666664
nips34,12,0,-0.02380952380952381
nips34,8,0,-0.03636363636363637
nips34,10,1,0.05128205128205129
nips34,12,1,0.04285714285714285
nips34,2,1,0.1
nips34,8,1,0.02727272727272728
nips34,2,1,0.15
nips34,7,0,-0.03333333333333333
nips34,6,1,0.041666666666666664
nips34,5,0,-0.08928571428571429
nips34,5,1,0.03571428571428571
nips34,6,1,0.05555555555555555
nips34,0,1,0.16666666666666666
nips34,11,1,0.03846153846153846
nips34,12,0,-0.02380952380952381
nips34,10,0,-0.00641025641025641
nips34,2,0,-0.1
nips34,3,0,-0.09999999999999999
nips34,3,0,-0.06666666666666667
nips34,9,0,-0.04545454545454545
nips34,7,0,-0.04444444444444444
nips34,5,1,0.053571428571428575
nips34,1,0,-0.16666666666666666
nips34,7,0,-0.01111111111111111
nips34,5,1,0.03571428571428571
nips34,11,0,-0.05494505494505495
nips34,10,0,-0.032051282051282055
nips34,12,1,0.03333333333333333
nips34,11,0,-0.02197802197802198
nips34,5,0,-0.017857142857142856
nips34,12,0,-0.02857142857142857
nips34,4,1,0.04761904761904762
nips34,5,0,-0.05357142857142857
nips34,3,1,0.09999999999999999
nips34,4,0,-0.047619047619047616
nips34,12,0,-0.03333333333333333
nips34,12,1,0.04285714285714285
nips34,9,1,0.03787878787878788
nips34,3,1,0.06666666666666667
nips34,11,1,0.02747252747252747
nips34,5,1,0.017857142857142863
nips34,11,0,-0.03296703296703297
nips34,6,1,0.041666666666666664
nips34,0,0,-0.16666666666666666
nips34,11,1,0.01098901098901099
nips34,5,1,0.03571428571428571
nips34,10,1,0.019230769230769232
nips34,3,1,0.09999999999999999
nips34,4,0,-0.047619047619047616
nips34,2,1,0.15
nips34,10,0,-0.019230769230769232
nips34,5,0,-0.08928571428571429
nips34,9,1,0.03787878787878788
nips34,8,1,0.02727272727272728
nips34,3,0,-0.13333333333333333
nips34,4,1,0.07142857142857142
nips34,7,0,-0.06666666666666667
nips34,7,1,0.04444444444444444
nips34,12,1,0.019047619047619046
nips34,9,1,0.04545454545454545
nips34,9,0,-0.030303030303030304
nips34,11,1,0.03846153846153846
nips34,10,1,0.038461538461538464
nips34,4,0,-0.047619047619047616
nips34,6,0,-0.041666666666666664
nips34,7,1,0.011111111111111117
nips34,7,0,-0.02222222222222222
nips34,6,1,0.041666666666666664
nips34,12,1,0.04761904761904762
nips34,8,1,0.03636363636363637
nips34,12,1,0.04285714285714285
nips34,5,1,0.053571428571428575
nips34,7,1,0.06666666666666668
nips34,7,0,-0.04444444444444444
nips34,10,1,0.03205128205128205
nips34,10,1,0.019230769230769232
nips34,10,1,0.05128205128205129
nips34,6,0,-0.05555555555555555
nips34,3,1,0.033333333333333326
nips34,12,1,0.03333333333333333
nips34,1,1,0.08333333333333334
nips34,10,0,-0.02564102564102564
nips34,2,0,-0.05
nips34,2,0,-0.05
nips34,10,0,-0.05128205128205128
nips34,10,0,-0.057692307692307696
nips34,7,1,0.05555555555555556
nips34,8,1,0.018181818181818177
nips34,2,0,-0.15
nips34,7,1,0.03333333333333334
nips34,1,0,-0.08333333333333333
nips34,6,1,0.09722222222222222
nips34,4,1,0.04761904761904762
nips34,7,1,0.06666666666666668
nips34,5,1,0.017857142857142863
nips34,8,1,0.06363636363636363
nips34,3,0,-0.09999999999999999
nips34,3,0,-0.03333333333333333
nips34,5,1,0.053571428571428575
nips34,7,1,0.07777777777777778
nips34,5,1,0.053571428571428575
nips34,2,0,-0.1
nips34,7,1,0.03333333333333334
nips34,5,0,-0.03571428571428571
nips34,6,0,-0.041666666666666664
nips34,7,1,0.011111111111111117
nips34,0,1,0.16666666666666666
nips34,6,0,-0.027777777777777776
nips34,4,1,0.09523809523809525
nips34,10,1,0.038461538461538464
nips34,10,1,0.012820512820512818
nips34,6,1,0.06944444444444445
nips34,2,0,-0.15
nips34,10,1,0.025641025641025644
nips34,6,1,0.05555555555555555
nips34,6,0,-0.05555555555555555
nips34,12,0,-0.019047619047619046
nips34,11,1,0.01648351648351648
nips34,2,0,-0.15
nips34,3,1,0.06666666666666667
nips34,1,0,-0.16666666666666666
nips34,8,1,0.02727272727272728
nips34,11,0,-0.05494505494505495
nips34,6,1,0.013888888888888888
nips34,5,0,-0.03571428571428571
nips34,6,1,0.027777777777777776
nips34,9,0,-0.03787878787878788
nips34,4,0,-0.023809523809523808
nips34,8,0,-0.05454545454545454
nips34,3,1,0.033333333333333326
nips34,6,1,0.013888888888888888
nips34,1,1,0.16666666666666669
nips34,5,1,0.03571428571428571
nips34,2,1,0.1
nips34,11,0,-0.027472527472527476
nips34,4,0,-0.023809523809523808
nips34,3,1,0.033333333333333326
nips34,11,1,0.03846153846153846
nips34,8,1,0.009090909090909089
nips34,3,1,0.06666666666666667
nips34,6,1,0.06944444444444445
nips34,9,1,0.04545454545454545
nips34,12,1,0.023809523809523805
nips34,7,0,-0.03333333333333333
nips34,7,0,-0.05555555555555556
nips34,3,1,0.09999999999999999
nips34,8,0,-0.018181818181818184
nips34,10,0,-0.05128205128205128
nips34,2,0,-0.15
nips34,7,1,0.04444444444444444
nips34,7,0,-0.02222222222222222
nips34,9,1,0.022727272727272724
nips34,4,1,0.023809523809523805
nips34,6,0,-0.027777777777777776
nips34,8,0,-0.02727272727272727
nips34,10,0,-0.038461538461538464
nips34,11,1,0.005494505494505491
nips34,6,1,0.013888888888888888
nips34,1,0,-0.16666666666666666
nips34,7,1,0.03333333333333334
nips34,7,1,0.04444444444444444
nips34,5,1,0.053571428571428575
nips34,1,1,0.08333333333333334
nips34,7,0,-0.04444444444444444
nips34,6,0,-0.09722222222222222
nips34,6,1,0.05555555555555555
nips34,10,1,0.03205128205128205
nips34,2,0,-0.05
nips34,2,0,-0.1
nips34,9,1,0.030303030303030304
nips34,7,0,-0.04444444444444444
nips34,3,0,-0.09999999999999999
nips34,11,0,-0.016483516483516484
nips34,4,1,0.04761904761904762
nips34,4,1,0.023809523809523805
nips34,0,0,-0.16666666666666666
nips34,9,1,0.030303030303030304
nips34,0,1,0.16666666666666666
nips34,10,0,-0.032051282051282055
nips34,12,0,-0.019047619047619046
nips34,6,1,0.013888888888888888
nips34,6,1,0.06944444444444445
nips34,12,1,0.03809523809523809
nips34,8,1,0.02727272727272728
nips34,4,1,0.09523809523809525
nips34,11,0,-0.03846153846153846
nips34,5,1,0.053571428571428575
nips34,6,0,-0.041666666666666664
nips34,3,1,0.13333333333333333
nips34,11,1,0.01648351648351648
nips34,9,0,-0.03787878787878788
nips34,4,1,0.07142857142857142
nips34,4,0,-0.09523809523809523
nips34,1,1,0.08333333333333334
nips34,3,1,0.09999999999999999
nips34,0,0,-0.16666666666666666
nips34,4,0,-0.023809523809523808
nips34,2,1,0.1
nips34,6,1,0.041666666666666664
nips34,12,1,0.014285714285714287
nips34,7,0,-0.06666666666666667
nips34,9,1,0.04545454545454545
nips34,1,1,0.08333333333333334
nips34,4,1,0.023809523809523805
nips34,3,0,-0.06666666666666667
nips34,4,0,-0.07142857142857142
nips34,7,1,0.06666666666666668
nips34,8,1,0.02727272727272728
nips34,11,1,0.03296703296703297
nips34,9,1,0.022727272727272724
nips34,6,1,0.013888888888888888
nips34,5,0,-0.03571428571428571
nips34,7,0,-0.02222222222222222
nips34,8,1,0.06363636363636363
nips34,7,0,-0.03333333333333333
nips34,12,1,0.04285714285714285
nips34,3,1,0.033333333333333326
nips34,5,0,-0.03571428571428571
nips34,2,1,0.05
nips34,3,0,-0.09999999999999999
nips34,4,1,0.04761904761904762
nips34,6,1,0.06944444444444445
nips34,10,0,-0.05128205128205128
nips34,12,0,-0.02380952380952381
nips34,8,1,0.05454545454545454
nips34,10,1,0.038461538461538464
nips34,8,0,-0.03636363636363637
nips34,10,0,-0.02564102564102564
nips34,8,1,0.02727272727272728
nips34,11,0,-0.04395604395604396
nips34,9,0,-0.06818181818181819
nips34,8,1,0.018181818181818177
nips34,8,0,-0.05454545454545454
nips34,5,1,0.03571428571428571
nips34,7,1,0.03333333333333334
nips34,6,1,0.06944444444444445
nips34,4,0,-0.047619047619047616
nips34,12,1,0.04761904761904762
nips34,9,0,-0.022727272727272724
nips34,10,1,0.057692307692307696
nips34,6,1,0.05555555555555555
nips34,6,1,0.013888888888888888
nips34,1,0,-0.08333333333333333
nips34,2,0,-0.1
nips34,8,1,0.07272727272727274
nips34,4,1,0.04761904761904762
nips34,3,1,0.09999999999999999
nips34,10,0,-0.032051282051282055
nips34,6,0,-0.06944444444444445
nips34,7,0,-0.03333333333333333
nips34,12,0,-0.03809523809523809
nips34,5,0,-0.017857142857142856
nips34,7,1,0.011111111111111117
nips34,1,1,0.08333333333333334
nips34,8,0,-0.05454545454545454
nips34,9,1,0.04545454545454545
nips34,4,1,0.11904761904761905
nips34,0,0,-0.16666666666666666
nips34,2,0,-0.15
nips34,7,0,-0.07777777777777778
nips34,0,0,-0.16666666666666666
nips34,8,0,-0.03636363636363637
nips34,2,0,-0.05
nips34,8,1,0.045454545454545456
nips34,6,0,-0.09722222222222222
nips34,5,1,0.07142857142857142
nips34,0,0,-0.16666666666666666
nips34,9,1,0.030303030303030304
nips34,10,1,0.038461538461538464
nips34,12,0,-0.02380952380952381
nips34,12,1,0.00476190476190476
nips34,10,0,-0.032051282051282055
nips34,6,0,-0.06944444444444445
nips34,2,0,-0.1
nips34,6,0,-0.05555555555555555
nips34,5,1,0.03571428571428571
nips34,6,0,-0.05555555555555555
nips34,3,1,0.09999999999999999
nips34,11,1,0.02197802197802198
nips34,6,0,-0.027777777777777776
nips34,6,1,0.041666666666666664
nips34,4,1,0.07142857142857142
nips34,11,0,-0.03296703296703297
nips34,11,1,0.01098901098901099
nips34,3,0,-0.09999999999999999
nips34,11,1,0.02747252747252747
nips34,6,0,-0.041666666666666664
nips34,2,0,-0.1
nips34,5,0,-0.05357142857142857
nips34,4,0,-0.023809523809523808
nips34,12,1,0.023809523809523805
nips34,2,0,-0.05
nips34,6,1,0.013888888888888888
nips34,11,1,0.04945054945054945
nips34,7,1,0.011111111111111117
nips34,6,1,0.05555555555555555
nips34,2,1,0.1
nips34,7,1,0.06666666666666668
nips34,11,0,-0.03846153846153846
nips34,10,0,-0.019230769230769232
nips34,12,0,-0.03333333333333333
nips34,1,0,-0.16666666666666666
nips34,10,1,0.05128205128205129
nips34,3,1,0.06666666666666667
nips34,4,0,-0.07142857142857142
nips34,3,1,0.09999999999999999
nips34,5,0,-0.05357142857142857
nips34,2,1,0.05
nips34,1,1,0.16666666666666669
nips34,9,0,-0.04545454545454545
nips34,3,1,0.06666666666666667
nips34,12,0,-0.019047619047619046
nips34,11,0,-0.02197802197802198
nips34,7,0,-0.05555555555555556
nips34,5,0,-0.07142857142857142
nips34,6,1,0.013888888888888888
nips34,4,0,-0.047619047619047616
nips34,5,1,0.10714285714285715
nips34,6,0,-0.027777777777777776
nips34,7,0,-0.06666666666666667
nips34,7,0,-0.02222222222222222
nips34,6,1,0.013888888888888888
nips34,10,0,-0.02564102564102564
nips34,6,0,-0.041666666666666664
nips34,8,1,0.03636363636363637
nips34,5,1,0.07142857142857142
nips34,6,1,0.05555555555555555
nips34,5,1,0.053571428571428575
nips34,10,0,-0.05128205128205128
nips34,9,1,0.007575757575757579
nips34,8,0,-0.03636363636363637
nips34,10,1,0.025641025641025644
nips34,1,1,0.08333333333333334
nips34,4,0,-0.047619047619047616
nips34,8,1,0.05454545454545454
nips34,8,0,-0.07272727272727274
nips34,11,1,0.02747252747252747
nips34,6,0,-0.06944444444444445
nips34,0,0,-0.16666666666666666
nips34,10,1,0.038461538461538464
nips34,2,1,0.1
nips34,2,0,-0.1
nips34,9,0,-0.030303030303030304
nips34,8,1,0.045454545454545456
nips34,6,0,-0.041666666666666664
nips34,6,0,-0.08333333333333333
nips34,10,0,-0.02564102564102564
nips34,8,0,-0.05454545454545454
nips34,3,0,-0.06666666666666667
nips34,12,0,-0.009523809523809523
nips34,6,1,0.013888888888888888
nips34,3,0,-0.09999999999999999
nips34,12,0,-0.03333333333333333
nips34,8,0,-0.045454545454545456
nips34,6,0,-0.041666666666666664
nips34,3,1,0.09999999999999999
nips34,11,0,-0.027472527472527476
nips34,5,0,-0.07142857142857142
nips34,0,1,0.16666666666666666
nips34,8,1,0.03636363636363637
nips34,10,1,0.019230769230769232
nips34,0,1,0.16666666666666666
nips34,5,1,0.017857142857142863
nips34,5,0,-0.05357142857142857
nips34,3,1,0.06666666666666667
nips34,8,0,-0.03636363636363637
nips34,4,0,-0.07142857142857142
nips34,2,0,-0.15
nips34,5,0,-0.03571428571428571
nips34,6,1,0.013888888888888888
nips34,0,1,0.16666666666666666
nips34,7,1,0.07777777777777778
nips34,12,1,0.028571428571428574
nips34,7,1,0.03333333333333334
nips34,6,1,0.06944444444444445
nips34,2,1,0.1
nips34,8,0,-0.03636363636363637
nips34,5,0,-0.05357142857142857
nips34,12,1,0.023809523809523805
nips34,10,1,0.025641025641025644
nips34,12,0,-0.04761904761904762
nips34,6,1,0.013888888888888888
nips34,8,0,-0.045454545454545456
nips34,3,1,0.09999999999999999
nips34,4,0,-0.047619047619047616
nips34,8,1,0.009090909090909089
nips34,5,0,-0.05357142857142857
nips34,9,1,0.04545454545454545
nips34,6,1,0.041666666666666664
nips34,11,0,-0.016483516483516484
nips34,5,1,0.017857142857142863
nips34,4,1,0.023809523809523805
nips34,11,1,0.01648351648351648
nips34,6,1,0.027777777777777776
nips34,8,0,-0.06363636363636363
nips34,1,1,0.08333333333333334
nips34,0,1,0.16666666666666666
nips34,7,0,-0.06666666666666667
nips34,0,1,0.16666666666666666
nips34,6,0,-0.041666666666666664
nips34,10,0,-0.038461538461538464
nips34,7,1,0.04444444444444444
nips34,5,1,0.08928571428571429
nips34,1,1,0.16666666666666669
nips34,5,1,0.03571428571428571
nips34,9,1,0.05303030303030303
nips34,1,1,0.08333333333333334
nips34,8,0,-0.08181818181818182
nips34,7,1,0.05555555555555556
nips34,7,0,-0.04444444444444444
nips34,7,0,-0.05555555555555556
nips34,5,0,-0.08928571428571429
nips34,7,1,0.06666666666666668
nips34,4,0,-0.11904761904761905
nips34,5,1,0.017857142857142863
nips34,3,1,0.06666666666666667
nips34,5,0,-0.08928571428571429
nips34,9,1,0.03787878787878788
nips34,11,0,-0.027472527472527476
nips34,11,0,-0.02197802197802198
nips34,3,1,0.033333333333333326
nips34,7,1,0.011111111111111117
nips34,11,0,-0.016483516483516484
nips34,5,1,0.08928571428571429
nips34,12,1,0.028571428571428574
nips34,12,0,-0.03333333333333333
nips34,12,0,-0.04285714285714286
nips34,12,0,-0.03333333333333333
nips34,5,1,0.07142857142857142
nips34,7,0,-0.03333333333333333
nips34,12,1,0.023809523809523805
nips34,3,0,-0.13333333333333333
nips34,1,1,0.16666666666666669
nips34,4,0,-0.07142857142857142
nips34,12,1,0.04285714285714285
nips34,5,1,0.08928571428571429
nips34,6,0,-0.06944444444444445
nips34,4,1,0.11904761904761905
nips34,5,0,-0.08928571428571429
nips34,11,1,0.005494505494505491
nips34,11,0,-0.04945054945054945
nips34,5,0,-0.05357142857142857
nips34,7,1,0.011111111111111117
nips34,9,1,0.007575757575757579
nips34,6,1,0.08333333333333333
nips34,11,0,-0.027472527472527476
nips34,11,0,-0.027472527472527476
nips34,5,0,-0.05357142857142857
nips34,9,0,-0.05303030303030303
nips34,6,1,0.041666666666666664
nips34,0,0,-0.16666666666666666
nips34,5,0,-0.08928571428571429
nips34,12,0,-0.05238095238095238
nips34,7,1,0.02222222222222222
nips34,7,1,0.07777777777777778
nips34,1,1,0.16666666666666669
nips34,5,1,0.053571428571428575
nips34,11,0,-0.03846153846153846
nips34,6,0,-0.05555555555555555
nips34,7,0,-0.02222222222222222
nips34,6,0,-0.041666666666666664
nips34,11,1,0.03846153846153846
nips34,1,1,0.08333333333333334
nips34,6,1,0.08333333333333333
nips34,3,0,-0.09999999999999999
nips34,0,1,0.16666666666666666
nips34,4,1,0.023809523809523805
nips34,4,0,-0.047619047619047616
nips34,6,1,0.041666666666666664
nips34,5,0,-0.05357142857142857
nips34,7,0,-0.03333333333333333
nips34,1,0,-0.16666666666666666
nips34,4,1,0.07142857142857142
nips34,11,1,0.03296703296703297
nips34,7,1,0.07777777777777778
nips34,8,0,-0.018181818181818184
nips34,8,0,-0.05454545454545454
nips34,6,0,-0.013888888888888888
nips34,7,0,-0.04444444444444444
nips34,9,0,-0.07575757575757576
nips34,10,0,-0.038461538461538464
nips34,3,0,-0.09999999999999999
nips34,6,1,0.041666666666666664
nips34,8,1,0.045454545454545456
nips34,10,0,-0.038461538461538464
nips34,8,1,0.045454545454545456
nips34,3,0,-0.03333333333333333
nips34,9,0,-0.03787878787878788
nips34,8,1,0.02727272727272728
nips34,9,1,0.04545454545454545
nips34,10,0,-0.057692307692307696
nips34,12,0,-0.019047619047619046
nips34,5,1,0.017857142857142863
nips34,9,0,-0.05303030303030303
nips34,7,1,0.02222222222222222
nips34,6,0,-0.027777777777777776
nips34,5,0,-0.03571428571428571
nips34,5,0,-0.07142857142857142
nips34,10,0,-0.04487179487179487
nips34,6,1,0.013888888888888888
nips34,12,0,-0.02857142857142857
nips34,7,1,0.02222222222222222
nips34,6,0,-0.041666666666666664
nips34,2,0,-0.15
nips34,11,0,-0.016483516483516484
nips34,6,1,0.013888888888888888
nips34,4,1,0.07142857142857142
nips34,6,0,-0.05555555555555555
nips34,0,1,0.16666666666666666
nips34,2,1,0.05
nips34,12,1,0.04761904761904762
nips34,12,1,0.009523809523809526
nips34,1,0,-0.16666666666666666
nips34,5,0,-0.03571428571428571
nips34,8,0,-0.07272727272727274
nips34,3,1,0.033333333333333326
nips34,5,0,-0.017857142857142856
nips34,6,0,-0.041666666666666664
nips34,8,0,-0.05454545454545454
nips34,10,0,-0.04487179487179487
nips34,7,1,0.03333333333333334
nips34,0,1,0.16666666666666666
nips34,12,0,-0.04285714285714286
nips34,11,0,-0.03846153846153846
nips34,11,0,-0.04945054945054945
nips34,10,1,0.019230769230769232
nips34,2,0,-0.1
nips34,5,0,-0.05357142857142857
nips34,7,1,0.03333333333333334
nips34,3,1,0.033333333333333326
nips34,3,0,-0.06666666666666667
nips34,5,1,0.08928571428571429
nips34,6,0,-0.027777777777777776
nips34,12,0,-0.04761904761904762
nips34,5,0,-0.08928571428571429
nips34,5,1,0.08928571428571429
nips34,11,0,-0.04395604395604396
nips34,5,0,-0.017857142857142856
nips34,4,1,0.04761904761904762
nips34,7,1,0.03333333333333334
nips34,4,1,0.07142857142857142
nips34,9,1,0.06060606060606061
nips34,3,0,-0.09999999999999999
nips34,3,1,0.033333333333333326
nips34,11,1,0.01648351648351648
nips34,11,1,0.02747252747252747
nips34,11,0,-0.02197802197802198
nips34,6,0,-0.06944444444444445
nips34,8,1,0.05454545454545454
nips34,3,0,-0.06666666666666667
nips34,11,1,0.005494505494505491
nips34,11,0,-0.03296703296703297
nips34,7,1,0.04444444444444444
nips34,11,1,0.01098901098901099
nips34,7,1,0.011111111111111117
nips34,7,1,0.011111111111111117
nips34,5,1,0.053571428571428575
nips34,10,0,-0.06410256410256411
nips34,4,0,-0.09523809523809523
nips34,9,1,0.007575757575757579
nips34,4,1,0.023809523809523805
nips34,4,0,-0.07142857142857142
nips34,7,1,0.02222222222222222
nips34,12,0,-0.03333333333333333
nips34,9,0,-0.007575757575757576
nips34,12,1,0.03809523809523809
nips34,6,0,-0.013888888888888888
nips34,8,0,-0.045454545454545456
nips34,10,1,0.012820512820512818
nips34,6,0,-0.041666666666666664
nips34,5,0,-0.07142857142857142
nips34,3,0,-0.03333333333333333
nips34,1,0,-0.16666666666666666
nips34,9,1,0.022727272727272724
nips34,4,1,0.07142857142857142
nips34,12,0,-0.014285714285714285
nips34,4,0,-0.023809523809523808
nips34,7,0,-0.04444444444444444
nips34,11,1,0.005494505494505491
nips34,6,0,-0.027777777777777776
nips34,0,1,0.16666666666666666
nips34,6,0,-0.05555555555555555
nips34,7,0,-0.04444444444444444
nips34,6,1,0.08333333333333333
nips34,6,0,-0.027777777777777776
nips34,12,0,-0.02857142857142857
nips34,9,0,-0.03787878787878788
nips34,6,0,-0.06944444444444445
nips34,9,0,-0.022727272727272724
nips34,2,1,0.1
nips34,0,0,-0.16666666666666666
